date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:30:50	8321/8321	---M-Z	200	added ('OK')	text/html	etag:%222081-5c84062126e90-gzip%22	https://themesbrand.com/skote-django/layouts/auth-email-verification-2.html	E:/skote/themesbrand.com/skote-django/layouts/auth-email-verification-2.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:50	7343/7343	---M-Z	200	added ('OK')	text/html	etag:%221caf-5cf53dcde11c6-gzip%22	https://themesbrand.com/skote-django/layouts/auth-two-step-verification.html	E:/skote/themesbrand.com/skote-django/layouts/auth-two-step-verification.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:50	12260/12260	---M-Z	200	added ('OK')	text/html	etag:%222fe4-5cf53dcde11c6-gzip%22	https://themesbrand.com/skote-django/layouts/auth-two-step-verification-2.html	E:/skote/themesbrand.com/skote-django/layouts/auth-two-step-verification-2.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:50	61073/61073	---M-Z	200	added ('OK')	text/html	etag:%22ee91-5cf53dcdedceb-gzip%22	https://themesbrand.com/skote-django/layouts/pages-starter.html	E:/skote/themesbrand.com/skote-django/layouts/pages-starter.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:50	5588/5588	---M-Z	200	added ('OK')	text/html	etag:%2215d4-5c292b37002ca-gzip%22	https://themesbrand.com/skote-django/layouts/pages-maintenance.html	E:/skote/themesbrand.com/skote-django/layouts/pages-maintenance.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:51	3332/3332	---M-Z	200	added ('OK')	text/html	etag:%22d04-5c292b37002ca-gzip%22	https://themesbrand.com/skote-django/layouts/pages-comingsoon.html	E:/skote/themesbrand.com/skote-django/layouts/pages-comingsoon.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:51	75624/75624	---M-Z	200	added ('OK')	text/html	etag:%2212768-5cf53dcdedceb-gzip%22	https://themesbrand.com/skote-django/layouts/pages-timeline.html	E:/skote/themesbrand.com/skote-django/layouts/pages-timeline.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:51	77782/77782	---M-Z	200	added ('OK')	text/html	etag:%2212fd6-5cf53dcdedceb-gzip%22	https://themesbrand.com/skote-django/layouts/pages-faqs.html	E:/skote/themesbrand.com/skote-django/layouts/pages-faqs.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:51	69781/69781	---M-Z	200	added ('OK')	text/html	etag:%2211095-5cf53dcdedceb-gzip%22	https://themesbrand.com/skote-django/layouts/pages-pricing.html	E:/skote/themesbrand.com/skote-django/layouts/pages-pricing.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:52	2402/2402	---M-Z	200	added ('OK')	text/html	etag:%22962-5c292b36fe389-gzip%22	https://themesbrand.com/skote-django/layouts/pages-404.html	E:/skote/themesbrand.com/skote-django/layouts/pages-404.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:52	2402/2402	---M-Z	200	added ('OK')	text/html	etag:%22962-5c292b37002ca-gzip%22	https://themesbrand.com/skote-django/layouts/pages-500.html	E:/skote/themesbrand.com/skote-django/layouts/pages-500.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:52	75891/75891	---M-Z	200	added ('OK')	text/html	etag:%2212873-5cf53dcdf1b6c-gzip%22	https://themesbrand.com/skote-django/layouts/ui-alerts.html	E:/skote/themesbrand.com/skote-django/layouts/ui-alerts.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:52	104054/104054	---M-Z	200	added ('OK')	text/html	etag:%2219676-5cf53dcdf1b6c-gzip%22	https://themesbrand.com/skote-django/layouts/ui-buttons.html	E:/skote/themesbrand.com/skote-django/layouts/ui-buttons.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:52	93600/93600	---M-Z	200	added ('OK')	text/html	etag:%2216da0-5cf53dcdf1b6c-gzip%22	https://themesbrand.com/skote-django/layouts/ui-cards.html	E:/skote/themesbrand.com/skote-django/layouts/ui-cards.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:53	75354/75354	---M-Z	200	added ('OK')	text/html	etag:%221265a-5cf53dcdf1b6c-gzip%22	https://themesbrand.com/skote-django/layouts/ui-carousel.html	E:/skote/themesbrand.com/skote-django/layouts/ui-carousel.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:53	110994/110994	---M-Z	200	added ('OK')	text/html	etag:%221b192-5cf53dcdf1b6c-gzip%22	https://themesbrand.com/skote-django/layouts/ui-dropdowns.html	E:/skote/themesbrand.com/skote-django/layouts/ui-dropdowns.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:53	67900/67900	---M-Z	200	added ('OK')	text/html	etag:%221093c-5cf53dcdf2b0d-gzip%22	https://themesbrand.com/skote-django/layouts/ui-grid.html	E:/skote/themesbrand.com/skote-django/layouts/ui-grid.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:53	73358/73358	---M-Z	200	added ('OK')	text/html	etag:%2211e8e-5cf53dcdf2b0d-gzip%22	https://themesbrand.com/skote-django/layouts/ui-images.html	E:/skote/themesbrand.com/skote-django/layouts/ui-images.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:54	72693/72693	---M-Z	200	added ('OK')	text/html	etag:%2211bf5-5cf53dcdf2b0d-gzip%22	https://themesbrand.com/skote-django/layouts/ui-lightbox.html	E:/skote/themesbrand.com/skote-django/layouts/ui-lightbox.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:55	107205/107205	---M-Z	200	added ('OK')	text/html	etag:%221a2c5-5cf53dcdf2b0d-gzip%22	https://themesbrand.com/skote-django/layouts/ui-modals.html	E:/skote/themesbrand.com/skote-django/layouts/ui-modals.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:55	72999/72999	---M-Z	200	added ('OK')	text/html	etag:%2211d27-5cf53dcdf2b0d-gzip%22	https://themesbrand.com/skote-django/layouts/ui-offcanvas.html	E:/skote/themesbrand.com/skote-django/layouts/ui-offcanvas.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:55	67752/67752	---M-Z	200	added ('OK')	text/html	etag:%22108a8-5cf53dcdf2b0d-gzip%22	https://themesbrand.com/skote-django/layouts/ui-rangeslider.html	E:/skote/themesbrand.com/skote-django/layouts/ui-rangeslider.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:56	63792/63792	---M-Z	200	added ('OK')	text/html	etag:%22f930-5cf53dcdf3aad-gzip%22	https://themesbrand.com/skote-django/layouts/ui-session-timeout.html	E:/skote/themesbrand.com/skote-django/layouts/ui-session-timeout.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:56	80558/80558	---M-Z	200	added ('OK')	text/html	etag:%2213aae-5cf53dcdf2b0d-gzip%22	https://themesbrand.com/skote-django/layouts/ui-progressbars.html	E:/skote/themesbrand.com/skote-django/layouts/ui-progressbars.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:56	71103/71103	---M-Z	200	added ('OK')	text/html	etag:%22115bf-5cf53dcdf2b0d-gzip%22	https://themesbrand.com/skote-django/layouts/ui-placeholders.html	E:/skote/themesbrand.com/skote-django/layouts/ui-placeholders.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:56	68921/68921	---M-Z	200	added ('OK')	text/html	etag:%2210d39-5cf53dcdf3aad-gzip%22	https://themesbrand.com/skote-django/layouts/ui-sweet-alert.html	E:/skote/themesbrand.com/skote-django/layouts/ui-sweet-alert.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:57	111542/111542	---M-Z	200	added ('OK')	text/html	etag:%221b3b6-5cf53dcdf3aad-gzip%22	https://themesbrand.com/skote-django/layouts/ui-tabs-accordions.html	E:/skote/themesbrand.com/skote-django/layouts/ui-tabs-accordions.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:57	76888/76888	---M-Z	200	added ('OK')	text/html	etag:%2212c58-5cf53dcdf3aad-gzip%22	https://themesbrand.com/skote-django/layouts/ui-typography.html	E:/skote/themesbrand.com/skote-django/layouts/ui-typography.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:57	77757/77757	---M-Z	200	added ('OK')	text/html	etag:%2212fbd-5cf53dcdf3aad-gzip%22	https://themesbrand.com/skote-django/layouts/ui-toasts.html	E:/skote/themesbrand.com/skote-django/layouts/ui-toasts.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:58	64919/64919	---M-Z	200	added ('OK')	text/html	etag:%22fd97-5cf53dcdf3aad-gzip%22	https://themesbrand.com/skote-django/layouts/ui-video.html	E:/skote/themesbrand.com/skote-django/layouts/ui-video.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:58	97662/97662	---M-Z	200	added ('OK')	text/html	etag:%2217d7e-5cf53dcdf2b0d-gzip%22	https://themesbrand.com/skote-django/layouts/ui-general.html	E:/skote/themesbrand.com/skote-django/layouts/ui-general.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:58	70780/70780	---M-Z	200	added ('OK')	text/html	etag:%221147c-5cf53dcdf1b6c-gzip%22	https://themesbrand.com/skote-django/layouts/ui-colors.html	E:/skote/themesbrand.com/skote-django/layouts/ui-colors.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:58	72827/72827	---M-Z	200	added ('OK')	text/html	etag:%2211c7b-5cf53dcdf3aad-gzip%22	https://themesbrand.com/skote-django/layouts/ui-rating.html	E:/skote/themesbrand.com/skote-django/layouts/ui-rating.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:58	80756/80756	---M-Z	200	added ('OK')	text/html	etag:%2213b74-5cf53dcdf2b0d-gzip%22	https://themesbrand.com/skote-django/layouts/ui-notifications.html	E:/skote/themesbrand.com/skote-django/layouts/ui-notifications.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:58	111660/111660	---M-Z	200	added ('OK')	text/html	etag:%221b42c-5cf53dcde6f88-gzip%22	https://themesbrand.com/skote-django/layouts/form-elements.html	E:/skote/themesbrand.com/skote-django/layouts/form-elements.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:59	80795/80795	---M-Z	200	added ('OK')	text/html	etag:%2213b9b-5cf53dcde6f88-gzip%22	https://themesbrand.com/skote-django/layouts/form-layouts.html	E:/skote/themesbrand.com/skote-django/layouts/form-layouts.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:59	75787/75787	---M-Z	200	added ('OK')	text/html	etag:%221280b-5cf53dcde6f88-gzip%22	https://themesbrand.com/skote-django/layouts/form-validation.html	E:/skote/themesbrand.com/skote-django/layouts/form-validation.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:59	123219/123219	---M-Z	200	added ('OK')	text/html	etag:%221e153-5cf53dcde6f88-gzip%22	https://themesbrand.com/skote-django/layouts/form-advanced.html	E:/skote/themesbrand.com/skote-django/layouts/form-advanced.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:30:59	62245/62245	---M-Z	200	added ('OK')	text/html	etag:%22f325-5cf53dcde6f88-gzip%22	https://themesbrand.com/skote-django/layouts/form-editors.html	E:/skote/themesbrand.com/skote-django/layouts/form-editors.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:00	63275/63275	---M-Z	200	added ('OK')	text/html	etag:%22f72b-5cf53dcde6f88-gzip%22	https://themesbrand.com/skote-django/layouts/form-uploads.html	E:/skote/themesbrand.com/skote-django/layouts/form-uploads.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:00	65861/65861	---M-Z	200	added ('OK')	text/html	etag:%2210145-5cf53dcde7f29-gzip%22	https://themesbrand.com/skote-django/layouts/form-xeditable.html	E:/skote/themesbrand.com/skote-django/layouts/form-xeditable.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:00	69652/69652	---M-Z	200	added ('OK')	text/html	etag:%2211014-5cf53dcde6f88-gzip%22	https://themesbrand.com/skote-django/layouts/form-repeater.html	E:/skote/themesbrand.com/skote-django/layouts/form-repeater.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:00	90173/90173	---M-Z	200	added ('OK')	text/html	etag:%221603d-5cf53dcde6f88-gzip%22	https://themesbrand.com/skote-django/layouts/form-wizard.html	E:/skote/themesbrand.com/skote-django/layouts/form-wizard.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:00	66782/66782	---M-Z	200	added ('OK')	text/html	etag:%22104de-5cf53dcde6f88-gzip%22	https://themesbrand.com/skote-django/layouts/form-mask.html	E:/skote/themesbrand.com/skote-django/layouts/form-mask.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:01	109083/109083	---M-Z	200	added ('OK')	text/html	etag:%221aa1b-5cf53dcdefc2b-gzip%22	https://themesbrand.com/skote-django/layouts/tables-basic.html	E:/skote/themesbrand.com/skote-django/layouts/tables-basic.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:01	124066/124066	---M-Z	200	added ('OK')	text/html	etag:%221e4a2-5cf53dcdefc2b-gzip%22	https://themesbrand.com/skote-django/layouts/tables-datatable.html	E:/skote/themesbrand.com/skote-django/layouts/tables-datatable.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:01	92796/92796	---M-Z	200	added ('OK')	text/html	etag:%2216a7c-5cf53dcdf0bcc-gzip%22	https://themesbrand.com/skote-django/layouts/tables-responsive.html	E:/skote/themesbrand.com/skote-django/layouts/tables-responsive.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:01	67365/67365	---M-Z	200	added ('OK')	text/html	etag:%2210725-5cf53dcdefc2b-gzip%22	https://themesbrand.com/skote-django/layouts/tables-editable.html	E:/skote/themesbrand.com/skote-django/layouts/tables-editable.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:02	67243/67243	---M-Z	200	added ('OK')	text/html	etag:%22106ab-5cf53dcde2167-gzip%22	https://themesbrand.com/skote-django/layouts/charts-apex.html	E:/skote/themesbrand.com/skote-django/layouts/charts-apex.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:02	65362/65362	---M-Z	200	added ('OK')	text/html	etag:%22ff52-5cf53dcde2167-gzip%22	https://themesbrand.com/skote-django/layouts/charts-echart.html	E:/skote/themesbrand.com/skote-django/layouts/charts-echart.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:02	70421/70421	---M-Z	200	added ('OK')	text/html	etag:%2211315-5cf53dcde2167-gzip%22	https://themesbrand.com/skote-django/layouts/charts-chartjs.html	E:/skote/themesbrand.com/skote-django/layouts/charts-chartjs.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:02	68509/68509	---M-Z	200	added ('OK')	text/html	etag:%2210b9d-5cf53dcde2167-gzip%22	https://themesbrand.com/skote-django/layouts/charts-flot.html	E:/skote/themesbrand.com/skote-django/layouts/charts-flot.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:02	68956/68956	---M-Z	200	added ('OK')	text/html	etag:%2210d5c-5cf53dcde3107-gzip%22	https://themesbrand.com/skote-django/layouts/charts-tui.html	E:/skote/themesbrand.com/skote-django/layouts/charts-tui.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:03	66798/66798	---M-Z	200	added ('OK')	text/html	etag:%22104ee-5cf53dcde3107-gzip%22	https://themesbrand.com/skote-django/layouts/charts-knob.html	E:/skote/themesbrand.com/skote-django/layouts/charts-knob.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:03	65532/65532	---M-Z	200	added ('OK')	text/html	etag:%22fffc-5cf53dcde3107-gzip%22	https://themesbrand.com/skote-django/layouts/charts-sparkline.html	E:/skote/themesbrand.com/skote-django/layouts/charts-sparkline.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:03	327669/327669	---M-Z	200	added ('OK')	text/html	etag:%224fff5-5cf53dcde8ec9-gzip%22	https://themesbrand.com/skote-django/layouts/icons-boxicons.html	E:/skote/themesbrand.com/skote-django/layouts/icons-boxicons.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:03	67305/67305	---M-Z	200	added ('OK')	text/html	etag:%22106e9-5cf53dcde8ec9-gzip%22	https://themesbrand.com/skote-django/layouts/icons-materialdesign.html	E:/skote/themesbrand.com/skote-django/layouts/icons-materialdesign.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:04	109482/109482	---M-Z	200	added ('OK')	text/html	etag:%221abaa-5cf53dcde8ec9-gzip%22	https://themesbrand.com/skote-django/layouts/icons-dripicons.html	E:/skote/themesbrand.com/skote-django/layouts/icons-dripicons.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:04	63229/63229	---M-Z	200	added ('OK')	text/html	etag:%22f6fd-5cf53dcde8ec9-gzip%22	https://themesbrand.com/skote-django/layouts/icons-fontawesome.html	E:/skote/themesbrand.com/skote-django/layouts/icons-fontawesome.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:04	63899/63899	---M-Z	200	added ('OK')	text/html	etag:%22f99b-5cf53dcdecd4a-gzip%22	https://themesbrand.com/skote-django/layouts/maps-google.html	E:/skote/themesbrand.com/skote-django/layouts/maps-google.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:04	67101/67101	---M-Z	200	added ('OK')	text/html	etag:%221061d-5cf53dcdedceb-gzip%22	https://themesbrand.com/skote-django/layouts/maps-vector.html	E:/skote/themesbrand.com/skote-django/layouts/maps-vector.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:04	64705/64705	---M-Z	200	added ('OK')	text/html	etag:%22fcc1-5cf53dcdecd4a-gzip%22	https://themesbrand.com/skote-django/layouts/maps-leaflet.html	E:/skote/themesbrand.com/skote-django/layouts/maps-leaflet.html	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:05	36567/36567	---M--	200	added ('OK')	image/png	etag:%228ed7-5c292b367771a%22	https://themesbrand.com/skote-django/layouts/assets/images/profile-img.png	E:/skote/themesbrand.com/skote-django/layouts/assets/images/profile-img.png	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:05	70135/70135	---M--	200	added ('OK')	image/png	etag:%22111f7-5c292b367771a%22	https://themesbrand.com/skote-django/layouts/assets/images/product/img-7.png	E:/skote/themesbrand.com/skote-django/layouts/assets/images/product/img-7.png	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:05	187396/187396	---M--	200	added ('OK')	image/png	etag:%222dc04-5c292b3676779%22	https://themesbrand.com/skote-django/layouts/assets/images/product/img-4.png	E:/skote/themesbrand.com/skote-django/layouts/assets/images/product/img-4.png	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:05	186205/186205	---M--	200	added ('OK')	image/jpeg	etag:%222d75d-5c292b3673898%22	https://themesbrand.com/skote-django/layouts/assets/images/layouts/layout-1.jpg	E:/skote/themesbrand.com/skote-django/layouts/assets/images/layouts/layout-1.jpg	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:05	188768/188768	---M--	200	added ('OK')	image/jpeg	etag:%222e160-5c292b3673898%22	https://themesbrand.com/skote-django/layouts/assets/images/layouts/layout-2.jpg	E:/skote/themesbrand.com/skote-django/layouts/assets/images/layouts/layout-2.jpg	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:06	185620/185620	---M--	200	added ('OK')	image/jpeg	etag:%222d514-5c292b3674839%22	https://themesbrand.com/skote-django/layouts/assets/images/layouts/layout-3.jpg	E:/skote/themesbrand.com/skote-django/layouts/assets/images/layouts/layout-3.jpg	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:06	66457/66457	---M--	200	added ('OK')	image/jpeg	etag:%2210399-5c8406212206e%22	https://themesbrand.com/skote-django/layouts/assets/images/layouts/layout-4.jpg	E:/skote/themesbrand.com/skote-django/layouts/assets/images/layouts/layout-4.jpg	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:06	89476/89476	---M-Z	200	added ('OK')	application/javascript	etag:%2215d84-5c292b36bbcf2-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/jquery/jquery.min.js	E:/skote/themesbrand.com/skote-django/layouts/assets/libs/jquery/jquery.min.js	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:06	78129/78129	---M-Z	200	added ('OK')	application/javascript	etag:%2213131-5cf53dcde0226-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/bootstrap/js/bootstrap.bundle.min.js	E:/skote/themesbrand.com/skote-django/layouts/assets/libs/bootstrap/js/bootstrap.bundle.min.js	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:07	4792/4792	---M-Z	200	added ('OK')	application/javascript	etag:%2212b8-5c292b36c0b13-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/metismenu/metisMenu.min.js	E:/skote/themesbrand.com/skote-django/layouts/assets/libs/metismenu/metisMenu.min.js	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:07	46363/46363	---M-Z	200	added ('OK')	application/javascript	etag:%22b51b-5c292b36d33fa-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/simplebar/simplebar.min.js	E:/skote/themesbrand.com/skote-django/layouts/assets/libs/simplebar/simplebar.min.js	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:07	6329/6329	---M-Z	200	added ('OK')	application/javascript	etag:%2218b9-5c292b36c7876-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/node-waves/waves.min.js	E:/skote/themesbrand.com/skote-django/layouts/assets/libs/node-waves/waves.min.js	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:07	470213/470213	---MCZ	200	added ('OK')	application/javascript	etag:%2272cc5-5c292b368a000-gzip%22	https://themesbrand.com/skote-django/layouts/assets/libs/apexcharts/apexcharts.min.js	E:/skote/themesbrand.com/skote-django/layouts/assets/libs/apexcharts/apexcharts.min.js	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:07	1253/1253	---M-Z	200	added ('OK')	application/javascript	etag:%224e5-5c292b367c53b-gzip%22	https://themesbrand.com/skote-django/layouts/assets/js/pages/dashboard.init.js	E:/skote/themesbrand.com/skote-django/layouts/assets/js/pages/dashboard.init.js	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:08	7357/7357	---M-Z	200	added ('OK')	application/javascript	etag:%221cbd-5cae992cf7337-gzip%22	https://themesbrand.com/skote-django/layouts/assets/js/app.js	E:/skote/themesbrand.com/skote-django/layouts/assets/js/app.js	(from https://themesbrand.com/skote-django/layouts/index.html)
08:31:09	1005160/1005160	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22f5668-5c292b36515ac%22	https://themesbrand.com/skote-django/layouts/assets/fonts/materialdesignicons-webfont.eot?v=5.8.55	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/materialdesignicons-webfonte910.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:09	319984/319984	---M--	200	added ('OK')	text/html	etag:%224e1f0-5c292b365448d%22	https://themesbrand.com/skote-django/layouts/assets/fonts/materialdesignicons-webfont.woff2?v=5.8.55	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/materialdesignicons-webfonte910.html	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:09	1005160/1005160	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22f5668-5c292b36515ac%22	https://themesbrand.com/skote-django/layouts/assets/fonts/materialdesignicons-webfont.eot?	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:09	456532/456532	---M--	200	added ('OK')	application/font-woff	etag:%226f754-5c292b365448d%22	https://themesbrand.com/skote-django/layouts/assets/fonts/materialdesignicons-webfont.woff?v=5.8.55	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/materialdesignicons-webfonte910.woff	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:10	1004940/1004940	---M--	200	added ('OK')	application/font-sfnt	etag:%22f558c-5c292b36534ed%22	https://themesbrand.com/skote-django/layouts/assets/fonts/materialdesignicons-webfont.ttf?v=5.8.55	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/materialdesignicons-webfonte910.ttf	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:10	209260/209260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223316c-5c292b3642b47%22	https://themesbrand.com/skote-django/layouts/assets/fonts/boxicons.eot	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/boxicons.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:10	74712/74712	---M--	200	added ('OK')	text/html	etag:%22123d8-5c292b364b7ea%22	https://themesbrand.com/skote-django/layouts/assets/fonts/boxicons.woff2	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/boxicons.html	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:10	209168/209168	---M--	200	added ('OK')	application/font-woff	etag:%2233110-5c292b36498a9%22	https://themesbrand.com/skote-django/layouts/assets/fonts/boxicons.woff	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/boxicons.woff	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:11	209092/209092	---M--	200	added ('OK')	application/font-sfnt	etag:%22330c4-5c292b36498a9%22	https://themesbrand.com/skote-django/layouts/assets/fonts/boxicons.ttf	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/boxicons.ttf	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:11	744380/744380	---M--	200	added ('OK')	image/svg+xml	etag:%22b5bbc-5c292b3648909%22	https://themesbrand.com/skote-django/layouts/assets/fonts/boxicons.svg?	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/boxiconsd41d.svg	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:11	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5c292b364b7ea%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.eot	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:11	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5c292b364b7ea%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.eot?	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400d41d.eot	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:11	76612/76612	---M--	200	added ('OK')	text/html	etag:%2212b44-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.woff2	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.html	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:12	89824/89824	---M--	200	added ('OK')	application/font-woff	etag:%2215ee0-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.woff	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.woff	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
08:31:12	132728/132728	---M--	200	added ('OK')	application/font-sfnt	etag:%2220678-5c292b364d72b%22	https://themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.ttf	E:/skote/themesbrand.com/skote-django/layouts/assets/fonts/fa-brands-400.ttf	(from https://themesbrand.com/skote-django/layouts/assets/css/icons.min.css)
